trade_date,next_trade_date,open_915,high_day,low_day,close_1515,volume_day,ma10,ma20,ma50,ma90,ma5d_slope,ma10d_slope,ma20_slope,ma50_slope,rsi14,atr14,bb_upper,bb_middle,bb_lower,bb_width,ret_5d,ret_10d,ret_20d,ret_60d,volatility_10d,volatility_20d,volume_10d,volume_20d,trend_efficiency_5d,trend_efficiency_10d,trend_efficiency_20d,recent_high_5d,recent_low_5d,recent_high_10d,recent_low_10d,recent_high_20d,recent_low_20d,range_position_5d,range_position_10d,selected_regime,hindsight_regime,expected_regime_lag2,strategy_BollingerMeanReversion_signal,strategy_MaTrend_001_signal,strategy_RsiMeanReversion_6040_signal,strategy_choppy_signal,strategy_trendDownRangeBreakout_signal,strategy_trendUpRangeBreakout_signal,final_raw_signal,next_open,next_high,next_low,next_close,next_return_pct,actual_trade_label
2025-11-10,2025-11-11,25503.5,25653.45,25503.5,25574.35,48889,25749.345,25658.4325,25219.594,25112.3156,-0.012495,-0.004526,0.00515,0.002587,52.0859,198.778,26170.5626,25658.4325,25146.3024,0.039919,-0.005744,-0.00856,0.015589,0.04024,0.004796,0.004908,79378.6,78621.65,0.374667,0.211373,0.184283,25953.75,25318.45,26097.85,25318.45,26104.2,25024.3,0.402802,0.328329,RANGE,RANGE,TREND_UP,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25617.0,25715.8,25449.25,25694.95,0.4716,NO_POSITION
2025-11-11,2025-11-12,25617.0,25715.8,25449.25,25694.95,87556,25722.235,25678.9125,25243.475,25114.0172,-0.011476,-0.00578,0.004243,0.002967,56.0482,203.6079,26161.6423,25678.9125,25196.1827,0.037597,-0.002655,-0.010441,0.016199,0.049313,0.004494,0.004932,77930.2,80051.55,0.144395,0.272654,0.19076,25803.1,25318.45,26097.85,25318.45,26104.2,25060.55,0.776849,0.483064,RANGE,CHOPPY,TREND_UP,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25834.3,25934.55,25781.15,25875.8,0.7038,CALL
2025-11-12,2025-11-13,25834.3,25934.55,25781.15,25875.8,70367,25716.195,25711.335,25272.454,25118.7106,-0.006726,-0.005069,0.004489,0.003709,61.2839,206.1799,26153.8216,25711.335,25268.8484,0.03442,0.010866,-0.002329,0.025704,0.051035,0.005168,0.005062,75405.6,79967.8,0.568988,0.052737,0.285655,25787.4,25318.45,26097.85,25318.45,26104.2,25060.55,1.188506,0.715101,RANGE,RANGE,RANGE,NO_POSITION,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,25906.1,26010.7,25808.4,25879.15,0.0129,NO_POSITION
2025-11-13,2025-11-14,25906.1,26010.7,25808.4,25879.15,69068,25698.72,25748.0175,25297.536,25123.9756,0.000357,-0.004363,0.005134,0.004195,61.3698,205.9054,26111.35,25748.0175,25384.685,0.028222,0.014483,-0.006707,0.029176,0.050661,0.004897,0.004958,74150.1,78850.5,0.913915,0.169504,0.334763,25934.55,25318.45,26097.85,25318.45,26104.2,25060.55,0.91008,0.7194,RANGE,RANGE,CHOPPY,NO_POSITION,PUT,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,25767.9,25940.2,25740.8,25910.05,0.1194,NO_POSITION
2025-11-14,2025-11-17,25767.9,25940.2,25740.8,25910.05,107879,25701.94,25777.3425,25324.145,25128.965,0.00663,-0.002696,0.005403,0.004833,62.2285,205.4243,26090.0518,25777.3425,25464.6332,0.024262,0.016387,0.001244,0.02316,0.041528,0.00442,0.004778,76529.0,80388.5,1.0,0.036351,0.286881,26010.7,25318.45,26032.05,25318.45,26104.2,25159.35,0.854605,0.829036,RANGE,RANGE,RANGE,NO_POSITION,PUT,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,25948.2,26024.2,25906.35,26013.45,0.3991,NO_POSITION
2025-11-17,2025-11-18,25948.2,26024.2,25906.35,26013.45,53526,25731.075,25798.75,25350.113,25135.1,0.011225,-0.00071,0.005469,0.005175,65.1157,199.1937,26114.5462,25798.75,25482.9538,0.024482,0.01717,0.011327,0.016734,0.041344,0.003984,0.004325,73084.6,78882.2,1.0,0.349571,0.227009,26010.7,25449.25,26010.7,25318.45,26104.2,25318.45,1.004898,1.003973,RANGE,RANGE,RANGE,NO_POSITION,PUT,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,26021.8,26029.85,25876.5,25910.05,-0.3975,NO_POSITION
2025-11-18,2025-11-19,26021.8,26029.85,25876.5,25910.05,68819,25745.745,25808.76,25373.628,25139.4061,0.013448,0.000914,0.005057,0.005156,60.1899,195.8874,26125.3407,25808.76,25492.1793,0.024533,0.008371,0.005694,0.007787,0.034311,0.00429,0.004344,73478.0,77195.05,0.509836,0.163801,0.107352,26024.2,25449.25,26024.2,25318.45,26104.2,25318.45,0.801461,0.838257,RANGE,RANGE,RANGE,NO_POSITION,PUT,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,25918.1,26074.65,25856.2,26052.65,0.5504,CALL
2025-11-19,2025-11-20,25918.1,26074.65,25856.2,26052.65,67533,25791.245,25819.235,25399.861,25145.8122,0.012628,0.002918,0.004197,0.005041,64.2073,197.5111,26153.0679,25819.235,25485.4021,0.025859,0.006835,0.017775,0.008107,0.038627,0.00375,0.004363,72608.8,76914.05,0.460967,0.52149,0.111781,26029.85,25740.8,26029.85,25318.45,26104.2,25318.45,1.078879,1.032049,RANGE,RANGE,RANGE,NO_POSITION,PUT,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,26132.1,26246.65,26063.2,26192.15,0.5355,CALL
2025-11-20,2025-11-21,26132.1,26246.65,26063.2,26192.15,88561,25859.49,25835.4125,25428.241,25155.1111,0.012153,0.006256,0.003394,0.005167,67.6609,197.2508,26206.5234,25835.4125,25464.3016,0.028729,0.012095,0.026753,0.012507,0.053158,0.003409,0.0045,75437.1,80523.2,0.602155,0.738542,0.162731,26074.65,25740.8,26074.65,25318.45,26104.2,25318.45,1.351954,1.155382,RANGE,RANGE,RANGE,NO_POSITION,NO_POSITION,PUT,NO_POSITION,NO_POSITION,CALL,PUT,26109.55,26179.2,26052.2,26068.15,-0.4734,NO_POSITION
2025-11-21,2025-11-24,26109.55,26179.2,26052.2,26068.15,114909,25917.075,25844.25,25452.232,25165.3144,0.010099,0.00837,0.002596,0.005058,61.9343,193.1691,26228.46,25844.25,25460.04,0.029733,0.006102,0.022589,0.006827,0.044073,0.004032,0.004656,77710.7,80683.2,0.257954,0.558725,0.084592,26246.65,25740.8,26246.65,25318.45,26246.65,25318.45,0.647129,0.807692,RANGE,RANGE,RANGE,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,26122.8,26142.8,25912.15,25959.5,-0.4168,NO_POSITION
2025-11-24,2025-11-25,26122.8,26142.8,25912.15,25959.5,97172,25955.59,25852.4675,25471.96,25175.0611,0.006254,0.008725,0.002082,0.004807,57.3825,195.8621,26239.1476,25852.4675,25465.7874,0.029914,-0.002074,0.01506,0.006371,0.050479,0.004485,0.004678,82539.0,80958.8,0.087277,0.364294,0.078193,26246.65,25856.2,26246.65,25449.25,26246.65,25318.45,0.264567,0.639892,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25998.5,26032.6,25857.5,25884.8,-0.2878,NO_POSITION
2025-11-25,2025-11-26,25998.5,26032.6,25857.5,25884.8,73501,25974.575,25848.405,25489.546,25182.7167,0.004389,0.008888,0.001536,0.004568,54.4126,194.3476,26231.9208,25848.405,25464.8892,0.029674,-0.000975,0.007389,-0.003129,0.056484,0.004524,0.004483,81133.5,79531.85,0.042837,0.187719,0.040511,26246.65,25856.2,26246.65,25449.25,26246.65,25318.45,0.073249,0.546213,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25842.95,26215.15,25842.95,26205.3,1.2382,CALL
2025-11-26,2025-11-27,25842.95,26215.15,25842.95,26205.3,97557,26007.525,25861.86,25511.372,25193.7528,0.004196,0.008386,0.001651,0.00439,63.2238,207.0751,26274.5263,25861.86,25449.1937,0.031913,0.005859,0.012734,0.010375,0.072807,0.005549,0.005275,83852.5,79629.05,0.198931,0.286273,0.117189,26246.65,25856.2,26246.65,25740.8,26246.65,25318.45,0.894097,0.918256,TREND_UP,RANGE,RANGE,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,NO_POSITION,CALL,26261.25,26310.45,26141.9,26215.55,0.0391,NO_POSITION
2025-11-27,2025-11-28,26261.25,26310.45,26141.9,26215.55,65157,26041.165,25869.9425,25534.299,25206.0206,0.00196,0.007025,0.001337,0.004171,63.4594,204.3331,26303.1579,25869.9425,25436.7271,0.033492,0.000893,0.012999,0.006204,0.064589,0.005544,0.00519,83461.4,78805.75,0.036671,0.290526,0.073852,26246.65,25842.95,26246.65,25740.8,26246.65,25318.45,0.922963,0.938519,TREND_UP,RANGE,RANGE,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,NO_POSITION,CALL,26237.45,26280.75,26172.4,26202.95,-0.0481,NO_POSITION
2025-11-28,2025-12-01,26237.45,26280.75,26172.4,26202.95,40720,26070.455,25886.1975,25553.576,25219.7378,0.001779,0.005918,0.001623,0.003982,62.9037,197.4386,26343.1275,25886.1975,25429.2675,0.035303,0.005171,0.011304,0.012563,0.066045,0.005573,0.004922,76745.5,76637.25,0.255933,0.25702,0.160512,26310.45,25842.95,26310.45,25740.8,26310.45,25318.45,0.770053,0.811288,TREND_UP,RANGE,RANGE,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,NO_POSITION,CALL,26325.8,26325.8,26124.2,26175.75,-0.1038,NO_POSITION
2025-12-01,2025-12-02,26325.8,26325.8,26124.2,26175.75,65083,26086.685,25908.88,25570.486,25231.7939,0.003855,0.005051,0.002182,0.003868,61.6623,197.7442,26375.902,25908.88,25441.858,0.036051,0.00833,0.006239,0.017637,0.059102,0.005513,0.004688,77901.2,75492.9,0.485682,0.152624,0.23916,26310.45,25842.95,26310.45,25842.95,26310.45,25318.45,0.711872,0.711872,RANGE,RANGE,RANGE,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,26087.95,26154.6,25997.85,26032.2,-0.5484,PUT
2025-12-02,2025-12-03,26087.95,26154.6,25997.85,26032.2,67766,26098.9,25922.3225,25582.658,25242.5861,0.005182,0.004786,0.00286,0.003653,55.4117,196.3264,26387.2876,25922.3225,25457.3574,0.035874,0.005694,0.004714,0.010435,0.052474,0.005672,0.004895,77795.9,75636.95,0.286715,0.110688,0.134482,26325.8,25842.95,26325.8,25842.95,26325.8,25318.45,0.391944,0.391944,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,26004.9,26066.45,25891.0,25986.0,-0.1775,NO_POSITION
2025-12-03,2025-12-04,26004.9,26066.45,25891.0,25986.0,73515,26092.235,25941.74,25595.837,25251.0983,0.002322,0.003257,0.003089,0.003311,53.5449,194.8667,26382.6628,25941.74,25500.8172,0.033993,-0.008369,-0.002558,0.015171,0.050321,0.005417,0.004651,78394.1,75501.45,0.914512,0.066177,0.206608,26325.8,25842.95,26325.8,25842.95,26325.8,25318.45,0.296262,0.296262,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25981.85,26098.25,25938.95,26033.75,0.1838,NO_POSITION
2025-12-04,2025-12-05,25981.85,26098.25,25938.95,26033.75,60874,26076.395,25967.9425,25612.465,25261.8944,0.000747,0.001353,0.003788,0.003061,55.2608,192.3126,26362.9464,25967.9425,25572.9386,0.030422,-0.006935,-0.006048,0.020543,0.050886,0.00512,0.004548,75625.4,75531.25,0.655608,0.173039,0.284895,26325.8,25891.0,26325.8,25842.95,26325.8,25318.45,0.328312,0.395154,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25999.8,26202.6,25985.35,26186.45,0.5865,CALL
2025-12-05,2025-12-08,25999.8,26202.6,25985.35,26186.45,78894,26088.225,26002.65,25632.804,25276.8883,-0.000414,0.000682,0.004499,0.0031,60.2065,194.0914,26342.5199,26002.65,25662.7801,0.026141,-0.00063,0.004538,0.02723,0.052993,0.005263,0.004653,72023.9,74867.3,0.03953,0.125305,0.351513,26325.8,25891.0,26325.8,25842.95,26325.8,25318.45,0.679508,0.711401,RANGE,RANGE,RANGE,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,26159.8,26178.7,25892.25,25960.55,-0.8627,PUT
2025-12-08,2025-12-09,26159.8,26178.7,25892.25,25960.55,88146,26088.33,26021.96,25650.877,25291.1067,-0.003714,6.3e-05,0.004365,0.003144,51.1587,201.2289,26300.6827,26021.96,25743.2373,0.021422,-0.008221,4e-05,0.015101,0.039541,0.005854,0.005133,71121.3,76830.15,0.349294,0.000989,0.18229,26325.8,25891.0,26325.8,25842.95,26325.8,25449.25,0.159959,0.243554,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25867.1,25923.65,25728.0,25839.65,-0.4657,NO_POSITION
2025-12-09,2025-12-10,25867.1,25923.65,25728.0,25839.65,90887,26083.815,26029.195,25669.853,25302.4239,-0.006308,-0.000578,0.004123,0.003408,47.0804,203.4701,26279.6691,26029.195,25778.7209,0.019246,-0.007397,-0.001744,0.005631,0.033359,0.005978,0.00518,72859.9,76996.7,0.324459,0.040766,0.06829,26202.6,25891.0,26325.8,25842.95,26325.8,25449.25,-0.164795,-0.006834,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25864.05,25947.65,25734.55,25758.0,-0.316,NO_POSITION
2025-12-10,2025-12-11,25864.05,25947.65,25734.55,25758.0,66432,26039.085,26023.305,25691.919,25312.4567,-0.006386,-0.002037,0.003144,0.003754,44.5252,204.1487,26292.7523,26023.305,25753.8577,0.020708,-0.008774,-0.017069,-0.004553,0.025643,0.004072,0.00498,69747.4,76799.95,0.362538,0.514907,0.058325,26202.6,25728.0,26325.8,25728.0,26325.8,25728.0,0.063211,0.050184,RANGE,RANGE,RANGE,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25771.4,25922.8,25693.25,25898.55,0.5457,CALL
2025-12-11,2025-12-12,25771.4,25922.8,25693.25,25898.55,74247,26007.385,26024.275,25717.192,25325.0144,-0.006037,-0.002646,0.002169,0.004089,49.6096,205.9937,26291.7721,26024.275,25756.7779,0.020558,-0.005193,-0.012092,0.00075,0.033082,0.004638,0.005139,70656.4,77058.9,0.187335,0.317317,0.008994,26202.6,25728.0,26325.8,25728.0,26325.8,25728.0,0.359355,0.285296,RANGE,RANGE,RANGE,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25971.2,26057.6,25938.45,26046.95,0.573,CALL
2025-12-12,2025-12-15,25971.2,26057.6,25938.45,26046.95,63960,25991.785,26031.12,25745.909,25341.4767,-0.006981,-0.003697,0.001095,0.004413,54.4075,202.6234,26293.5331,26031.12,25768.7069,0.020161,-0.005327,-0.005954,0.005284,0.032008,0.005135,0.00529,72980.4,74862.95,0.194452,0.137469,0.060192,26202.6,25693.25,26325.8,25693.25,26325.8,25693.25,0.694414,0.559165,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25930.05,26047.15,25904.75,26027.3,-0.0754,NO_POSITION
2025-12-15,2025-12-16,25930.05,26047.15,25904.75,26027.3,60278,25976.94,26031.8125,25769.729,25355.9717,-0.004827,-0.00427,0.000379,0.004633,53.6891,198.3333,26294.1085,26031.8125,25769.5165,0.020152,0.002571,-0.005671,0.000532,0.027518,0.005133,0.005221,72499.9,75200.55,0.130588,0.131692,0.006322,26178.7,25693.25,26325.8,25693.25,26325.8,25693.25,0.688124,0.528101,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25951.5,25980.75,25834.35,25860.1,-0.6424,PUT
2025-12-16,2025-12-17,25951.5,25980.75,25834.35,25860.1,64790,25959.73,26029.315,25789.046,25369.4222,-0.003196,-0.004757,5e-06,0.004643,47.8427,197.9237,26297.0949,26029.315,25761.5351,0.020575,0.000791,-0.006611,-0.001928,0.017169,0.005241,0.005347,72202.3,74999.1,0.036685,0.149535,0.022156,26057.6,25693.25,26202.6,25693.25,26325.8,25693.25,0.457939,0.327574,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25902.4,25929.15,25770.35,25818.55,-0.1607,NO_POSITION
2025-12-17,2025-12-18,25902.4,25929.15,25770.35,25818.55,48124,25942.985,26017.61,25803.864,25383.2483,-0.000978,-0.003691,-0.000219,0.004357,46.4702,195.1515,26300.3351,26017.61,25734.8849,0.021733,0.002351,-0.006444,-0.008986,0.019406,0.005237,0.00519,69663.2,74028.65,0.117039,0.146085,0.108712,26057.6,25693.25,26202.6,25693.25,26325.8,25693.25,0.3439,0.246,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25764.7,25902.35,25726.3,25815.55,-0.0116,NO_POSITION
2025-12-18,2025-12-19,25764.7,25902.35,25726.3,25815.55,68189,25921.165,25998.78,25818.009,25396.7972,-0.000577,-0.003315,-0.00098,0.00392,46.3523,193.7631,26282.6603,25998.78,25714.8997,0.021838,-0.003205,-0.008381,-0.014378,0.024331,0.005171,0.00501,70394.7,73010.05,0.218536,0.198094,0.186722,26057.6,25693.25,26202.6,25693.25,26325.8,25693.25,0.335666,0.24011,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25911.5,25993.35,25880.45,25966.4,0.5843,CALL
2025-12-19,2025-12-22,25911.5,25993.35,25880.45,25966.4,62291,25899.16,25993.6925,25836.414,25414.6094,-0.000122,-0.003564,-0.001438,0.003515,52.0738,192.6318,26276.0606,25993.6925,25711.3244,0.021726,-0.003092,-0.008403,-0.003903,0.031661,0.005168,0.00512,68734.4,70379.15,0.210726,0.200109,0.049786,26057.6,25726.3,26202.6,25693.25,26325.8,25693.25,0.724721,0.536272,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,26055.85,26180.7,26047.8,26172.4,0.7933,CALL
2025-12-22,2025-12-23,26055.85,26180.7,26047.8,26172.4,47797,25920.345,26004.3375,25856.226,25432.2467,0.000483,-0.002179,-0.001055,0.003357,58.5532,194.1652,26296.6249,26004.3375,25712.0501,0.02248,0.005575,0.00816,0.008201,0.044519,0.005044,0.005335,64699.5,67910.4,0.255188,0.196203,0.099435,26047.15,25726.3,26178.7,25693.25,26325.8,25693.25,1.390369,0.987022,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,26205.2,26233.55,26119.05,26177.15,0.0181,NO_POSITION
2025-12-23,2025-12-24,26205.2,26233.55,26119.05,26177.15,41093,25954.095,26018.955,25874.062,25451.0217,0.002771,-0.000217,-0.000398,0.003297,58.6955,188.4938,26315.0838,26018.955,25722.8262,0.022763,0.01226,0.013061,0.011294,0.051678,0.004679,0.005279,59720.1,66290.0,0.780623,0.350249,0.141153,26180.7,25726.3,26180.7,25693.25,26325.8,25693.25,0.992188,0.992717,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,26170.65,26236.4,26123.0,26142.1,-0.1339,NO_POSITION
2025-12-24,2025-12-26,26170.65,26236.4,26123.0,26142.1,44130,25992.505,26015.795,25892.357,25467.9411,0.004799,0.001909,-7e-05,0.003429,57.1813,183.1263,26305.1742,26015.795,25726.4158,0.022246,0.012532,0.014912,-0.002412,0.060329,0.004518,0.004497,57489.9,63618.65,0.809583,0.418866,0.035392,26233.55,25726.3,26233.55,25693.25,26325.8,25693.25,0.819714,0.830742,RANGE,RANGE,RANGE,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,26121.25,26144.2,26008.6,26042.3,-0.3818,NO_POSITION
2025-12-26,2025-12-29,26121.25,26144.2,26008.6,26042.3,79485,26006.88,26007.1325,25910.293,25483.6189,0.007192,0.003307,0.000321,0.003574,52.9653,179.7227,26282.0875,26007.1325,25732.1775,0.021145,0.008783,0.005551,-0.006609,0.05713,0.004565,0.00457,58013.7,64335.05,0.456743,0.164051,0.092388,26236.4,25726.3,26236.4,25693.25,26325.8,25693.25,0.619486,0.64264,RANGE,RANGE,RANGE,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,26063.35,26106.8,25920.3,25942.1,-0.3848,NO_POSITION
2025-12-29,2025-12-30,26063.35,26106.8,25920.3,25942.1,86313,25996.395,25994.09,25922.664,25495.4539,0.007631,0.003754,1.5e-05,0.003338,49.0626,180.1991,26255.0436,25994.09,25733.1364,0.020078,-0.000936,-0.004025,-0.009955,0.054081,0.004361,0.004638,60249.0,66614.7,0.054509,0.126623,0.132893,26236.4,25880.45,26236.4,25726.3,26325.8,25693.25,0.173198,0.423054,RANGE,CHOPPY,RANGE,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25940.9,25976.75,25878.0,25938.85,-0.0125,NO_POSITION
2025-12-30,2025-12-31,25940.9,25976.75,25878.0,25938.85,71715,25987.55,25982.245,25929.735,25506.1006,0.004702,0.002593,-0.00085,0.002843,48.9276,174.387,26230.3293,25982.245,25734.1607,0.019096,-0.008924,-0.003398,-0.00905,0.044393,0.00436,0.004637,61392.7,66946.3,0.960913,0.108976,0.122183,26236.4,25920.3,26236.4,25726.3,26325.8,25693.25,0.058684,0.416683,RANGE,CHOPPY,RANGE,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25971.05,26187.95,25969.0,26129.6,0.7354,CALL
2025-12-31,2026-01-01,25971.05,26187.95,25969.0,26129.6,72942,26014.5,25987.115,25938.13,25518.09,0.001885,0.002327,-0.001224,0.002476,56.0587,179.7237,26242.643,25987.115,25731.587,0.019666,-0.001816,0.010421,0.003742,0.049624,0.004397,0.004788,62207.9,67205.1,0.110826,0.322677,0.049041,26236.4,25878.0,26236.4,25726.3,26236.4,25693.25,0.702009,0.790629,RANGE,RANGE,CHOPPY,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,26173.3,26197.55,26113.4,26146.55,0.0649,NO_POSITION
2026-01-01,2026-01-02,26173.3,26197.55,26113.4,26146.55,31319,26047.3,25995.1425,25944.198,25529.8989,-0.00057,0.002108,-0.000794,0.002002,56.6308,172.9051,26259.9451,25995.1425,25730.3399,0.020373,0.00017,0.012704,0.006178,0.042624,0.004303,0.004767,60527.4,65095.3,0.010829,0.404639,0.082045,26236.4,25878.0,26236.4,25726.3,26236.4,25693.25,0.749302,0.823858,RANGE,RANGE,CHOPPY,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,26155.1,26340.0,26118.4,26328.55,0.6961,CALL
2026-01-02,2026-01-05,26155.1,26340.0,26118.4,26328.55,64091,26098.6,26009.8825,25953.397,25546.1039,-0.000113,0.003527,0.000106,0.001664,62.3844,176.3844,26311.8516,26009.8825,25707.9134,0.02322,0.010992,0.019872,0.011324,0.048599,0.00462,0.004985,60117.6,65256.15,0.580452,0.518391,0.140978,26197.55,25878.0,26236.4,25726.3,26236.4,25693.25,1.409951,1.180651,RANGE,TREND_DOWN,RANGE,PUT,CALL,PUT,NO_POSITION,NO_POSITION,CALL,PUT,26333.7,26373.2,26210.05,26250.3,-0.2972,NO_POSITION
2026-01-05,2026-01-06,26333.7,26373.2,26210.05,26250.3,79485,26126.99,26013.075,25960.575,25560.3544,0.002436,0.005024,0.00073,0.001462,58.7943,175.433,26323.6704,26013.075,25702.4796,0.02388,0.01188,0.010933,0.002438,0.048077,0.004642,0.004882,61837.0,65285.7,0.654075,0.309597,0.031661,26340.0,25878.0,26340.0,25878.0,26340.0,25693.25,0.805844,0.805844,RANGE,TREND_DOWN,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,26189.7,26273.95,26124.75,26178.7,-0.2728,NO_POSITION
2026-01-06,2026-01-07,26189.7,26273.95,26124.75,26178.7,66623,26127.62,26023.9825,25968.246,25576.6506,0.006075,0.00539,0.001606,0.001485,55.6215,173.5602,26341.6744,26023.9825,25706.2906,0.024415,0.009247,0.000241,0.008403,0.039588,0.004088,0.004487,63719.6,64209.55,0.444537,0.00805,0.117137,26373.2,25878.0,26373.2,25878.0,26373.2,25693.25,0.607229,0.607229,RANGE,TREND_DOWN,TREND_DOWN,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,26143.1,26187.15,26067.9,26140.75,-0.145,NO_POSITION
2026-01-07,2026-01-08,26143.1,26187.15,26067.9,26140.75,54920,26123.98,26039.0375,25971.74,25594.8711,0.006528,0.004208,0.001998,0.001296,53.9526,169.6778,26348.7999,26039.0375,25729.2751,0.023792,0.000427,-0.001391,0.011653,0.03383,0.004114,0.004351,65102.3,62411.2,0.02883,0.044619,0.169214,26373.2,25969.0,26373.2,25878.0,26373.2,25693.25,0.424913,0.530594,RANGE,TREND_DOWN,TREND_DOWN,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,26106.5,26133.2,25858.45,25876.85,-1.0095,PUT
2026-01-08,2026-01-09,26106.5,26133.2,25858.45,25876.85,106366,26097.455,26044.98,25970.553,25610.9822,0.004422,0.001926,0.001917,0.001016,44.1007,177.7226,26337.0007,26044.98,25752.9593,0.022424,-0.010315,-0.010146,0.004614,0.025746,0.005191,0.004907,71325.9,64407.9,0.425596,0.253913,0.060587,26373.2,26067.9,26373.2,25878.0,26373.2,25693.25,-0.625778,-0.002322,RANGE,TREND_DOWN,TREND_DOWN,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25840.4,25940.6,25623.0,25683.3,-0.748,PUT
2026-01-09,2026-01-12,25840.4,25940.6,25623.0,25683.3,89699,26061.555,26034.2175,25963.141,25622.7406,-0.002726,-0.001419,0.000936,0.000375,38.5611,187.726,26360.8471,26034.2175,25707.5879,0.025092,-0.024508,-0.013785,-0.008311,0.021388,0.005529,0.005034,72347.3,65180.5,1.0,0.315355,0.106842,26373.2,25858.45,26373.2,25858.45,26373.2,25693.25,-0.340262,-0.340262,RANGE,RANGE,TREND_DOWN,CALL,CALL,CALL,NO_POSITION,PUT,NO_POSITION,CALL,25669.05,25813.15,25473.4,25790.25,0.4164,NO_POSITION
